track_name,track_artist,track_popularity,track_album_release_date,danceability,energy,acousticness,liveness
Faded Pictures - From The Rush Hour Soundtrack,Case,0,27/5/14,0.704,0.514,0.0888,0.223
Missing You,Case,0,27/5/14,0.521,0.548,0.273,0.0438
The Best Man I Can Be,Ginuwine,35,1996,0.662,0.536,0.516,0.0937
Heartbreaker,Color Me Badd,19,23/7/91,0.756,0.91,0.0299,0.0273
Groove My Mind,Color Me Badd,19,23/7/91,0.595,0.552,0.0254,0.13
Slow Motion,Color Me Badd,21,23/7/91,0.783,0.885,0.00531,0.0435
Int'l Players Anthem (I Choose You) (feat. OutKast),UGK,60,14/3/14,0.697,0.681,0.0598,0.301
One Day,UGK,51,30/7/96,0.813,0.544,0.224,0.134
So Sick,Ne-Yo,16,1/1/06,0.452,0.574,0.246,0.189
When You're Mad,Ne-Yo,1,1/1/06,0.66,0.548,0.364,0.108
Sexy Love,Ne-Yo,4,1/1/06,0.693,0.516,0.297,0.0604
Go On Girl,Ne-Yo,2,1/1/07,0.637,0.521,0.155,0.0945
Because Of You,Ne-Yo,7,1/1/07,0.81,0.538,0.528,0.0951
Now That We Found Love,Heavy D & The Boyz,3,2/7/91,0.747,0.696,0.0409,0.181
Is It Good To You,Heavy D & The Boyz,0,2/7/91,0.713,0.604,0.0611,0.321
Nuttin' But Love,Heavy D & The Boyz,0,25/5/94,0.724,0.506,0.0588,0.0365
Big Daddy,Heavy D & The Boyz,0,12/9/00,0.841,0.577,0.101,0.0659
Somebody For Me,Heavy D & The Boyz,0,12/6/89,0.779,0.46,0.039,0.0292
Got Me Waiting,Heavy D & The Boyz,0,25/5/94,0.781,0.293,0.0151,0.142
We Got Our Own Thang,Heavy D & The Boyz,0,12/6/89,0.799,0.621,0.137,0.0913
Got Me Waiting - Remix,Heavy D & The Boyz,0,25/5/94,0.634,0.538,0.00196,0.386
Gin And Juice (feat. Dat Nigga Daz),Snoop Dogg,72,1993,0.549,0.853,0.0285,0.618
Who Am I (What's My Name)?,Snoop Dogg,70,1993,0.692,0.833,1.36E-04,0.515
Lay Low,Snoop Dogg,51,2000,0.87,0.653,0.151,0.303
Beautiful,Snoop Dogg,3,1/1/02,0.905,0.693,0.234,0.0845
Let's Get Blown,Snoop Dogg,1,1/1/04,0.939,0.634,0.409,0.233
That's That Shit,Snoop Dogg,1,1/1/06,0.866,0.63,0.0199,0.036
I Wanna Fuck You,Snoop Dogg,3,1/1/06,0.861,0.479,0.0452,0.351
Missing You,Brandy,40,28/3/05,0.581,0.505,0.231,0.141
Every Time My Heart Beats,Riff,7,1991,0.589,0.797,0.0602,0.171
My Heart Is Failing Me,Riff,17,1991,0.617,0.578,0.173,0.129
White Men Can't Jump,Riff,21,21/11/14,0.795,0.817,0.00414,0.451
Just To See Her,Smokey Robinson,9,1/1/97,0.821,0.527,0.14,0.0848
C.R.E.A.M.,Wu-Tang Clan,72,9/11/93,0.479,0.549,0.57,0.127
Gravel Pit,Wu-Tang Clan,60,26/10/04,0.787,0.72,0.222,0.633
Wu-Tang Clan Aint Nuthing ta F' Wit,Wu-Tang Clan,66,9/11/93,0.826,0.566,0.197,0.356
Protect Ya Neck,Wu-Tang Clan,66,9/11/93,0.817,0.552,0.032,0.826
Triumph (feat. Cappadonna),Wu-Tang Clan,63,3/6/97,0.722,0.639,9.17E-04,0.352
Method Man,Wu-Tang Clan,60,9/11/93,0.903,0.519,0.0286,0.328
Get It On Tonite,Montell Jordan,38,1/1/05,0.811,0.526,0.26,0.0748
"This Is for the Lover In You (feat. LL Cool J, Howard Hewett, Jody Watley & Jeffrey Daniels)",Babyface,13,29/10/96,0.887,0.416,0.0295,0.066
You Make Me Wanna...,Usher,0,3/9/05,0.758,0.63,0.0357,0.115
Doo Wop (That Thing),Ms. Lauryn Hill,16,25/8/98,0.535,0.505,0.0393,0.0923
Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2005 Remaster,The Notorious B.I.G.,49,9/3/04,0.857,0.867,0.0271,0.128
Feenin',Jodeci,0,1/1/06,0.655,0.777,0.171,0.906
Poison,Bell Biv DeVoe,0,1/1/05,0.845,0.652,0.00432,0.489
Anytime,Brian McKnight,16,4/1/11,0.746,0.43,0.0199,0.0445
Shimmy Shimmy Ya,Ol' Dirty Bastard,0,10/5/11,0.837,0.407,0.179,0.0849
Lady - Radio Edit,D'Angelo,2,1/1/08,0.809,0.446,0.169,0.0613
Nobody (feat. Athena Cage) - Single Version; 2007 Remaster,Keith Sweat,45,13/1/04,0.712,0.511,0.397,0.483
I'll Be Missing You (feat. 112),Diddy,71,9/3/04,0.862,0.479,0.0522,0.589
Sometimes I Cry,Eric Benét,0,2/8/10,0.497,0.404,0.198,0.53
Love Of My Life,Brian McKnight,45,1/1/01,0.649,0.445,0.134,0.116
Downtown,SWV,19,6/11/01,0.623,0.722,0.0211,0.171
Not Gon' Cry,Mary J. Blige,46,14/11/95,0.764,0.41,0.652,0.0784
Westside,TQ,53,3/11/98,0.685,0.62,0.19,0.158
Forever My Lady,Jodeci,0,7/6/05,0.695,0.721,0.142,0.512
They Don't Know,Jon B.,60,21/4/97,0.699,0.388,0.588,0.0658
Someone to Love,Jon B.,44,1995,0.665,0.452,0.14,0.125
"Every Time I Close My Eyes (with Mariah Carey, Kenny G & Sheila E.)",Babyface,41,10/6/03,0.658,0.414,0.065,0.105
I Get Lonely,Janet Jackson,56,7/10/97,0.799,0.514,0.291,0.518
Make It Last Forever (with Jacci McGhee) - Extended Version; 2007 Remaster,Keith Sweat,28,13/1/04,0.542,0.561,0.0183,0.531
I'm So Into You,SWV,35,6/11/01,0.841,0.552,0.0453,0.0533
This Is How We Do It,Montell Jordan,6,4/4/95,0.775,0.613,0.0413,0.5
Pretty Girl,Jon B.,35,19/5/95,0.697,0.504,0.349,0.342
Twisted - Single Version; 2007 Remaster,Keith Sweat,32,13/1/04,0.69,0.505,0.347,0.269
Is It Good To You,Juice The Motion Picture Soundtrack,0,5/4/12,0.777,0.842,0.0754,0.0313
Door #1,LSG,40,31/10/97,0.796,0.434,0.242,0.289
Untitled (How Does It Feel) - Edit,D'Angelo,9,1/1/08,0.8,0.407,0.212,0.356
In My Bed - So So Def Mix,Dru Hill,50,19/11/96,0.873,0.59,0.0376,0.0666
Let's Talk About Sex,Salt-N-Pepa,0,5/2/08,0.867,0.711,0.0313,0.218
That Other Woman,Changing Faces,29,1/1/00,0.677,0.481,0.15,0.0747
Somethin' 4 Da Honeyz,Montell Jordan,0,4/4/95,0.723,0.704,0.0149,0.157
Humpin' Around,Bobby Brown,19,25/8/92,0.749,0.903,0.0335,0.0969
O.P.P. (Re-Recorded),Naughty By Nature,5,13/12/11,0.776,0.968,0.00147,0.204
No Diggity,Blackstreet,7,10/6/03,0.865,0.65,0.324,0.133
Sweet Thing,Mary J. Blige,0,1/1/92,0.666,0.664,0.358,0.204
Part Time Lover,H-Town,43,2001,0.701,0.7,0.0307,0.118
Your Body's Callin',R. Kelly,0,1993,0.702,0.533,0.451,0.106
Don't Leave Me,Blackstreet,0,10/6/03,0.791,0.585,0.0817,0.0775
Red Light Special,TLC,56,15/11/94,0.52,0.449,0.205,0.191
Two Can Play That Game - Radio Edit,Bobby Brown,56,25/8/92,0.609,0.905,0.0104,0.409
Slow Motion,Jagged Edge,0,21/10/97,0.801,0.343,0.108,0.485
All That I Am,Joe,17,23/9/97,0.503,0.403,0.295,0.176
Peaches & Cream (feat. P. Diddy),112,57,4/10/05,0.706,0.537,0.00887,0.129
Summer Bunnies,R. Kelly,0,1993,0.692,0.766,0.3,0.0445
This Luv,Donell Jones,52,29/5/99,0.754,0.496,0.406,0.0899
Fix,Blackstreet,0,9/9/96,0.847,0.598,0.106,0.185
Say My Name,Destiny's Child,67,7/9/99,0.522,0.676,0.274,0.134
Don't Hate Me (feat. Twista),112,35,2001,0.758,0.915,0.0261,0.27
Let's Get Married,Jagged Edge,18,18/1/00,0.761,0.627,0.175,0.128
How Deep Is Your Love,Dru Hill,2,27/10/98,0.725,0.446,0.0354,0.312
She's Got That Vibe,R. Kelly,0,1/1/90,0.801,0.693,0.0504,0.168
U Blow My Mind,Blackstreet,0,21/6/94,0.722,0.822,0.162,0.268
Rock The Boat,Aaliyah,0,2001,0.635,0.727,0.0674,0.272
I Still Love You,Next,36,30/9/97,0.578,0.447,0.506,0.308
Get Me Home,Foxy Brown,0,1/1/96,0.779,0.476,0.107,0.163
You Are Everything,Dru Hill,0,27/10/98,0.697,0.394,0.122,0.136
Round & Round,LSG,36,31/10/97,0.648,0.369,0.404,0.0817
Her,Guy,0,1/1/90,0.704,0.712,0.029,0.535
Hypnotize - 2005 Remaster,The Notorious B.I.G.,41,9/3/04,0.922,0.573,0.131,0.305
Tell Me It's Real,K-Ci & JoJo,1,22/6/99,0.695,0.522,0.2,0.117
Big Bad Mama,Foxy Brown,0,1/1/96,0.913,0.514,0.00149,0.0697
G.H.E.T.T.O.U.T.,Changing Faces,27,19/4/05,0.71,0.312,0.391,0.0682
Lately,Tyrese,48,31/8/98,0.541,0.701,0.0761,0.0763
I'm Still In Love With You,New Edition,0,1/1/96,0.741,0.519,0.426,0.318
End Of The Road,Boyz II Men,1,20/10/08,0.639,0.485,0.111,0.0591
If You Died I Wouldn't Cry Cause You Never Loved Me Anyway,Mýa,0,1/1/98,0.759,0.381,0.417,0.143
Hey Lover,LL Cool J,32,1/1/96,0.704,0.445,0.326,0.113
Humpin' Around - Radio Edit,Bobby Brown,21,1/1/07,0.746,0.816,0.00564,0.0777
Pumps and a Bump,MC Hammer,38,1/3/94,0.836,0.793,0.0627,0.219
Every Little Step,Bobby Brown,39,25/7/14,0.571,0.9,0.0111,0.0622
Miss You Much,Janet Jackson,49,19/9/89,0.702,0.975,0.0305,0.165
Keep On Movin',Soul II Soul,41,18/5/95,0.678,0.47,0.0305,0.0635
It Takes Two,Rob Base & DJ EZ Rock,56,1/1/90,0.767,0.776,0.0143,0.326
Mercedes Boy,Pebbles,40,1/1/87,0.795,0.333,0.052,0.319
Wild Wild West,Kool Moe Dee,0,1987,0.688,0.705,0.0107,0.111
Rumours - Long Version,Timex Social Club,0,31/10/14,0.873,0.754,0.0377,0.053
Hold You Tight,Tara Kemp,33,1991,0.739,0.675,0.0545,0.0632
"Oochie Coochie - 7"" Mix",Mc Brains,15,1/1/02,0.818,0.801,0.0359,0.257
Sensitivity (Ralph's Rap),Ralph Tresvant,15,1/1/90,0.808,0.745,0.00674,0.0684
Money Can't Buy You Love - Mo' Money/Soundtrack Version,Ralph Tresvant,0,1/1/05,0.675,0.956,0.326,0.315
Do Me Right,Guy,0,1/1/90,0.767,0.742,0.00162,0.138
Looking For A New Love - Radio Edit,Jody Watley,41,1/1/00,0.905,0.604,0.149,0.0523
Back To Life (However Do You Want Me) - Remastered,Soul II Soul,34,1/1/03,0.813,0.569,0.0466,0.0388
I Got a Man,Positive K,0,17/5/11,0.803,0.746,0.0831,0.341
Don't You Want Me,Jody Watley,16,1/1/00,0.873,0.767,0.0516,0.0678
"On Our Own - Remix / From ""Ghostbusters II"" Soundtrack",Bobby Brown,0,1/1/05,0.688,0.799,0.00784,0.0647
The Pleasure Principle,Janet Jackson,48,4/2/86,0.661,0.711,0.428,0.132
Round and Round - Soul Mix Edit,Tevin Campbell,27,2001,0.79,0.591,0.00335,0.0338
I Wonder if I Take You Home,Full Force,0,26/6/01,0.806,0.841,0.0353,0.25
"Alright - 7"" House Mix With Rap",Janet Jackson,0,1/1/09,0.715,0.833,0.0058,0.0661
"Now That We Found Love - 7"" Radio",Heavy D & The Boyz,23,1991,0.749,0.73,0.0291,0.137
Groove Me,Guy,0,1/1/02,0.808,0.869,0.063,0.514
The Right Stuff,Vanessa Williams,16,1/1/88,0.8,0.66,0.0637,0.0352
Girlfriend - Radio Edit,Pebbles,24,1/1/07,0.803,0.759,0.144,0.231
Mercedes Boy - Single Remix Version,Pebbles,25,1/1/00,0.685,0.854,0.0326,0.0616
Here We Go Again!,Portrait,34,1/1/92,0.788,0.778,0.0112,0.225
I Belong to You,Toni Braxton,30,13/7/93,0.808,0.765,0.0363,0.0171
Everything's Gonna Be Alright,Father MC,37,1/1/92,0.796,0.735,0.221,0.685
My Name Is Not Susan,Whitney Houston,45,4/11/90,0.787,0.899,0.178,0.358
"Fun House - From ""House Party"" Soundtrack",Kid 'N Play,26,9/3/90,0.858,0.813,0.00357,0.338
Rollin' With Kid 'N Play,Kid 'N Play,43,1988,0.761,0.727,0.0362,0.0461
How Ya Like Me Now - Longer Version,Kool Moe Dee,19,18/8/93,0.873,0.859,0.00369,0.0933
Another Part of Me - 2012 Remaster,Michael Jackson,42,31/8/87,0.78,0.868,0.11,0.352
So You Like What You See,Samuelle,23,1/1/90,0.679,0.859,0.387,0.097
Rub You The Right Way,Johnny Gill,10,16/4/97,0.673,0.993,0.0399,0.306
Sensitivity,Ralph Tresvant,47,16/6/15,0.692,0.779,0.136,0.0802
Don't Be Afraid,Aaron Hall,15,1/1/07,0.84,0.917,0.0479,0.345
Poison,Bell Biv DeVoe,36,19/7/19,0.84,0.56,0.00195,0.633
I Got The Feeling,Today,12,17/6/98,0.767,0.883,0.026,0.315
New Jack Swing,Wreckx-N-Effect,22,1/1/92,0.812,0.885,0.0098,0.246
Remember the Time,Michael Jackson,51,16/6/95,0.834,0.908,0.128,0.181
Nasty,Janet Jackson,51,4/2/86,0.839,0.89,0.452,0.0866
Right Here - Human Nature Radio Mix,SWV,17,17/6/03,0.607,0.696,0.0746,0.118
Now That We Found Love,Heavy D & The Boyz,43,1/1/00,0.72,0.891,0.0312,0.21
She's Got That Vibe,R. Kelly,44,13/1/92,0.801,0.693,0.0504,0.168
Make You Sweat - Single Version; 2007 Remaster,Keith Sweat,26,13/1/04,0.657,0.79,0.0135,0.14
What Have You Done For Me Lately,Janet Jackson,44,4/2/86,0.846,0.396,0.0157,0.0656
We Got Our Own Thang,Heavy D & The Boyz,18,1/1/00,0.79,0.827,0.127,0.102
Baby Hold on to Me,Gerald Levert & Eddie Levert,37,29/8/10,0.744,0.677,0.47,0.401
Lean on Me (Re-Recorded),Club Nouveau,30,1/11/10,0.737,0.628,0.00501,0.0665
I'm Your Baby Tonight,Whitney Houston,54,4/11/90,0.665,0.899,0.303,0.445
Forever My Lady,Jodeci,36,1/1/05,0.695,0.721,0.142,0.512
Hey Mr. D.J.,Zhané,1,8/2/94,0.873,0.563,0.0367,0.0945
Rumors - Re-Recorded,Club Nouveau,19,1/1/11,0.847,0.76,0.0243,0.0948
I'll Do 4 U,Father MC,23,1/1/11,0.832,0.666,0.143,0.072
Just Got Paid,Johnny Kemp,35,19/6/15,0.786,0.745,0.0398,0.779
Just a Touch,Keith Sweat,36,1996,0.813,0.626,0.0352,0.0946
Freak with Me,Keith Sweat,25,1996,0.761,0.496,0.00473,0.245
Don't Be Afraid,Aaron Hall,31,31/12/91,0.839,0.823,0.00661,0.318
Stroke You Up,Changing Faces,43,16/8/94,0.73,0.731,0.278,0.258
In My Bed - So So Def Mix,Dru Hill,56,11/10/05,0.828,0.654,0.106,0.0689
I Like It,El DeBarge,0,1/1/11,0.676,0.696,0.382,0.143
"My, My, My",Johnny Gill,54,1/1/90,0.58,0.596,0.093,0.109
Sumthin' Sumthin',Maxwell,55,2/4/96,0.81,0.534,0.131,0.0671
I'd Die Without You,P.M. Dawn,0,15/9/93,0.543,0.266,0.256,0.0993
Looking Through Patient Eyes,P.M. Dawn,0,15/9/93,0.786,0.372,0.19,0.129
For the Love of Money / Living for the City (feat. Queen Latifah),Troop,34,5/3/91,0.824,0.594,0.0187,0.0635
You're Makin' Me High,Toni Braxton,43,12/2/07,0.848,0.555,0.0105,0.0673
If I Had No Loot,Tony! Toni! Toné!,0,1/1/97,0.837,0.82,0.108,0.325
Let Me Be the One,Intro,36,16/3/93,0.629,0.518,0.00662,0.0534
Iesha,Another Bad Creation,29,1991,0.713,0.792,0.0369,0.0309
Booti Call,Blackstreet,30,1/1/94,0.87,0.92,0.00819,0.083
Feenin',Jodeci,0,7/6/05,0.661,0.791,0.142,0.906
Return of the Mack,Mark Morrison,27,4/9/15,0.781,0.815,0.0143,0.216
Things We Do For Love,Horace Brown,34,1/1/96,0.798,0.532,0.0584,0.0445
"Knowing Me, Knowing You",Jeremy Irvine,58,13/7/18,0.677,0.658,0.083,0.0617
Let's Chill,Guy,55,13/11/90,0.604,0.417,0.0681,0.0425
Come and Talk to Me - Remix,Jodeci,60,4/10/05,0.72,0.657,0.0262,0.209
Can You Stand The Rain,New Edition,61,1/1/88,0.614,0.369,0.678,0.143
Can We Talk,Tevin Campbell,66,2001,0.658,0.711,0.0759,0.0446
Ready Or Not,After 7,53,1/1/89,0.733,0.566,0.0966,0.074
Knockin' da Boots,H-Town,59,28/1/93,0.726,0.501,0.155,0.0893
Oh Sheila,Ready For The World,51,1/1/85,0.798,0.577,0.0234,0.0728
No Diggity,Blackstreet,76,9/9/96,0.868,0.646,0.303,0.284
Sending My Love,Zhané,54,1/1/94,0.713,0.503,0.0323,0.0601
Superwoman,Karyn White,54,1/1/88,0.623,0.722,0.322,0.159
Too Close,Next,64,30/9/97,0.847,0.402,0.0118,0.283
Tender Love,Force M.D.'s,52,1/1/85,0.34,0.336,0.765,0.126
I Like,Kut Klose,46,21/2/95,0.705,0.439,0.378,0.0654
Something in My Heart,Michel'le,50,1989,0.698,0.434,0.166,0.0658
Who Can I Run To,Xscape,55,1/7/95,0.71,0.545,0.483,0.0644
My Body,LSG,52,31/10/97,0.721,0.431,0.244,0.0886
Beauty,Dru Hill,57,1/1/98,0.725,0.279,0.592,0.0869
Kissing You,Keith Washington,45,16/4/91,0.494,0.495,0.184,0.127
You Are My Lady,Freddie Jackson,53,1/1/85,0.7,0.254,0.46,0.1
Rhythm Of The Night,DeBarge,64,1985,0.707,0.759,0.0769,0.0775
Ribbon in the Sky,Intro,45,16/3/93,0.692,0.465,0.199,0.0997
All My Life,K-Ci & JoJo,70,1/1/97,0.629,0.511,0.114,0.0588
Someone To Love You,Ruff Endz,48,2002,0.637,0.678,0.0543,0.0961
"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",Donell Jones,60,29/5/99,0.854,0.543,0.0402,0.0419
For You,Kenny Lattimore,51,1996,0.633,0.42,0.737,0.0727
Where My Girls At,702,58,1/1/99,0.704,0.725,0.0348,0.194
Made to Love Ya,Gerald Levert,43,18/9/01,0.681,0.534,0.364,0.0735
Always,Atlantic Starr,59,24/3/87,0.606,0.534,0.399,0.356
End Of The Road,Boyz II Men,71,30/4/91,0.64,0.427,0.0664,0.0579
Nobody Knows,The Tony Rich Project,53,16/1/96,0.64,0.433,0.509,0.103
Straight Up,Chanté Moore,41,1/1/00,0.864,0.869,0.255,0.0469
One Woman Man,Dave Hollister,47,1/1/06,0.627,0.647,0.0457,0.0655
Don't Let Go (Love),En Vogue,60,17/6/97,0.618,0.688,0.409,0.3
Two Occasions,The Deele,49,1/1/87,0.543,0.667,0.0259,0.299
I'm Blessed,Charlie Wilson,50,16/12/16,0.685,0.696,0.432,0.127
Hard To Say I'm Sorry,Az Yet,49,17/10/96,0.537,0.413,0.604,0.16
Where the Party At (feat. Nelly),Jagged Edge,67,3/7/01,0.596,0.661,0.31,0.0847
Tender Kisses,Tracie Spencer,47,1/1/90,0.594,0.521,0.161,0.0382
How You Gonna Act Like That,Tyrese,60,1/12/02,0.733,0.521,0.107,0.0692
Come Share My Love,Miki Howard,40,1986,0.598,0.531,0.201,0.0264
Shower Me With Your Love,Surface,50,1988,0.632,0.356,0.523,0.0961
You,Jesse Powell,49,1/1/96,0.728,0.324,0.307,0.0554
Touch It,Monifah,46,1/1/98,0.863,0.476,0.0307,0.0706
Friend Of Mine - Remix,Kelly Price,44,1/1/98,0.742,0.366,0.35,0.0707
Criticize,Alexander O'Neal,53,29/7/87,0.659,0.759,0.0792,0.0564
Take Your Time (Do It Right),The S.O.S Band,58,1980,0.863,0.538,0.0129,0.0877
I'm for Real,Howard Hewett,39,21/10/86,0.723,0.546,0.083,0.28
Can't You See (feat. The Notorious B.I.G.),Total,61,30/1/96,0.744,0.574,0.165,0.295
As We Lay,Shirley Murdock,45,18/2/86,0.421,0.323,0.436,0.156
With You,Tony Terry,49,20/11/90,0.619,0.492,0.455,0.106
My Love Is the Shhh!,Somethin' For The People,44,12/9/97,0.779,0.715,0.297,0.157
Put That Woman First,Jaheim,57,5/11/02,0.649,0.536,0.492,0.184
Spend My Life with You,Eric Benét,57,25/2/99,0.583,0.435,0.434,0.102
Funkdafied,Da Brat,54,28/6/94,0.802,0.461,0.0757,0.109
Iesha,Another Bad Creation,40,15/1/93,0.751,0.761,0.0145,0.0305
Someone,El DeBarge,42,1/1/86,0.61,0.411,0.314,0.0758
I Swear,All-4-One,66,1/1/94,0.532,0.407,0.235,0.117
John Doe featuring MZ Lelee,Public Announcement,39,9/1/01,0.792,0.454,0.00746,0.256
Lovergirl,Teena Marie,46,8/10/99,0.73,0.756,0.0469,0.235
Never Knew Love Like This Before,Stephanie Mills,62,1/1/95,0.739,0.566,0.384,0.0735
Pony,Ginuwine,72,8/10/99,0.749,0.605,0.00186,0.115
Things We Do For Love,Horace Brown,40,1/1/96,0.8,0.53,0.0524,0.0492
I Wanna Know,Joe,64,18/4/00,0.725,0.487,0.26,0.431
This Is Now We Do It,Montel Jordan,0,22/7/10,0.529,0.988,0.108,0.943
Back At One,Brian McKnight,71,21/9/99,0.661,0.346,0.452,0.131
On The Wings Of Love,Jeffrey Osborne,57,1/1/82,0.546,0.352,0.404,0.355
If You Love Me,Stokley of Mint Condition,0,1998,0.555,0.4,0.705,0.114
Rumors,Club Nouveau,45,1/1/98,0.881,0.8,0.0234,0.0398
The Show,Doug E. Fresh,0,28/4/11,0.861,0.976,0.00497,0.355
Don't Be Cruel,Bobby Brown,0,20/6/88,0.778,0.829,1.30E-04,0.207
Secret Rendezvous,Karyn White,38,1/1/88,0.733,0.689,0.0503,0.0656
I'm Your Baby Tonight,Whitney Houston,14,12/11/12,0.668,0.872,0.317,0.277
I Want Her,Keith Sweat,8,11/8/17,0.74,0.467,0.0145,0.173
N.E. Heart Break,New Edition,37,1/1/88,0.706,0.682,0.0322,0.27
Rescue Me,Al B. Sure!,29,26/4/88,0.762,0.439,0.013,0.0912
On Our Own - With Rap,Bobby Brown,36,1/1/05,0.693,0.81,0.0076,0.0461
I Like,Guy,49,1/1/88,0.441,0.832,0.0218,0.2
You Called And Told Me - Jeff Redd,Various Artists,28,28/3/07,0.715,0.879,0.0745,0.371
We Got Our Own Thang,Heavy D & The Boyz,10,1/1/02,0.793,0.838,0.128,0.1
Ownlee Eue,Kwame And A New Beginning,32,1/5/90,0.77,0.636,0.0144,0.114
Go Natalie,Father MC,10,1/1/92,0.884,0.887,0.0361,0.0461
My Prerogative,Bobby Brown,0,20/6/88,0.735,0.715,0.0813,0.297
You're Not My Kind Of Girl,New Edition,0,1/1/05,0.652,0.873,0.41,0.348
Make It Last Forever (with Jacci McGhee),Keith Sweat,53,1987,0.494,0.511,0.0325,0.641
Piece Of My Love,Guy,52,1/1/88,0.695,0.316,0.136,0.0706
Right and a Wrong Way,Keith Sweat,49,1987,0.646,0.409,0.0122,0.179
Goodbye Love,Guy,45,1/1/88,0.68,0.381,0.112,0.0316
Downtown,SWV,36,27/10/92,0.609,0.715,0.0433,0.235
Love Will Save the Day,Whitney Houston,43,2/6/87,0.758,0.844,0.197,0.242
Shock Dat Monkey,TLC,25,25/2/92,0.789,0.826,0.0701,0.0751
Free Your Mind,En Vogue,53,24/3/92,0.765,0.831,0.0894,0.393
Punch Drunk,Sade,33,10/10/85,0.516,0.343,0.168,0.0905
When I Think Of You,Janet Jackson,49,4/2/86,0.759,0.639,0.084,0.0518
His Story,TLC,25,25/2/92,0.693,0.714,0.122,0.167
You Give Good Love,Whitney Houston,50,14/2/85,0.559,0.365,0.686,0.0771
Your Love Is King,Sade,61,1984,0.742,0.422,0.559,0.0402
Bad By Myself,TLC,24,25/2/92,0.813,0.771,0.00878,0.193
Black Cat,Janet Jackson,43,19/9/89,0.705,0.913,0.103,0.216
Blak Pudd'n,SWV,24,27/10/92,0.896,0.578,0.0103,0.103
Because Of Love,Janet Jackson,40,18/5/93,0.764,0.878,0.287,0.18
Some Kind Of Lover,Jody Watley,30,1/1/87,0.827,0.596,0.0744,0.0768
Beside You,Karyn White,13,1991,0.362,0.486,0.563,0.151
Uhh Ahh,Boyz II Men,48,1/1/09,0.722,0.661,0.151,0.233
"Any Time, Any Place",Janet Jackson,58,18/5/93,0.571,0.232,0.604,0.119
Color Me Badd,Color Me Badd,19,23/7/91,0.904,0.512,0.00328,0.276
Jezebel,Sade,39,10/10/85,0.579,0.228,0.788,0.12
If I Was Your Girlfriend,Prince,48,30/3/87,0.87,0.366,0.46,0.071
Love Is Stronger Than Pride,Sade,56,28/10/88,0.566,0.335,0.766,0.0824
I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,80,2/6/87,0.709,0.824,0.207,0.0888
Control,Janet Jackson,44,4/2/86,0.784,0.786,0.28,0.158
Give It To Me,SWV,32,27/10/92,0.76,0.612,0.0372,0.0744
Looking For A New Love,Jody Watley,37,1/1/87,0.936,0.432,0.116,0.224
Take Me with U,Prince,49,25/6/84,0.707,0.814,0.0859,0.234
Saving All My Love for You,Whitney Houston,63,14/2/85,0.636,0.264,0.593,0.275
Let's Go Crazy,Prince,61,25/6/84,0.309,0.93,0.0192,0.106
I Would Die 4 U,Prince,60,25/6/84,0.731,0.75,0.0862,0.202
Right Here,SWV,35,27/10/92,0.697,0.854,0.102,0.07
Escapade,Janet Jackson,52,19/9/89,0.806,0.954,0.0259,0.176
1999,Prince,68,27/10/82,0.866,0.73,0.137,0.0843
The Bomb,All-4-One,17,1/1/94,0.759,0.616,5.56E-04,0.0722
Good Vibrations,Marky Mark And The Funky Bunch,57,1991,0.711,0.951,0.00189,0.0229
Forever Your Girl,Paula Abdul,41,1/1/88,0.701,0.891,0.185,0.0712
Come Back To Me,Janet Jackson,43,19/9/89,0.428,0.409,0.626,0.138
Coming Home,SWV,27,27/10/92,0.735,0.752,0.123,0.242
I Wanna Sex You Up - Single Mix,Color Me Badd,9,19/8/16,0.551,0.591,0.00549,0.0416
Delirious,Prince,49,27/10/82,0.92,0.402,0.0586,0.0234
You Can Be Mine,Janet Jackson,26,4/2/86,0.784,0.787,0.0776,0.0984
Didn't We Almost Have It All,Whitney Houston,63,2/6/87,0.54,0.489,0.416,0.142
When Doves Cry,Prince,70,25/6/84,0.729,0.989,0.0102,0.443
I Can't Wait Another Minute,Hi-Five,43,1990,0.625,0.644,0.357,0.102
Lean On Me,Club Nouveau,2,30/9/03,0.748,0.629,0.0168,0.0991
Whip Appeal,Babyface,40,7/7/89,0.745,0.453,0.593,0.173
Whatta Man,Salt-N-Pepa,3,1/1/08,0.75,0.667,0.136,0.19
State Of The World,Janet Jackson,30,19/9/89,0.741,0.842,0.333,0.193
Let's Wait Awhile,Janet Jackson,47,4/2/86,0.592,0.2,0.823,0.101
Sign 'O' the Times,Prince,54,30/3/87,0.701,0.515,0.00843,0.0772
You're Always On My Mind,SWV,53,27/10/92,0.621,0.583,0.0116,0.115
Girl You Know It's True,Milli Vanilli,58,26/7/13,0.772,0.822,0.00797,0.457
Like This And Like That,Monica,38,12/6/95,0.802,0.522,0.146,0.202
Blame It on the Rain,Milli Vanilli,41,1/3/07,0.758,0.827,0.00328,0.0951
How I Want You,Karyn White,17,1991,0.644,0.623,0.195,0.0769
Roll the Dice,Color Me Badd,15,23/7/91,0.755,0.899,0.023,0.0389
So Much in Love,All-4-One,45,1/1/94,0.322,0.25,0.892,0.12
U Got the Look,Prince,49,30/3/87,0.832,0.453,0.172,0.0549
