track_name,track_artist,track_popularity,track_album_release_date
FIGURES,Jessie Reyez,71,21/4/17
All of Me,John Legend,85,30/8/13
Broken (feat. Jessie Reyez),THEY.,59,1/11/18
Addicted,Amy Winehouse,51,1/1/06
Dust,Van Hunt,26,1/1/04
Morning Sun,Robin Thicke,52,29/6/15
Pony - Recorded at Spotify Studios NYC,Leon Bridges,56,25/7/18
Darkness and Light,John Legend,52,2/12/16
Still In Love,Thirdstory,48,9/3/18
You Don't Have To Worry,Doris,36,23/2/15
Put a Smile on Your Face,Durand Jones & The Indications,39,11/5/18
My Favorite Part,Mac Miller,74,16/9/16
Never Forget You,Noisettes,56,1/1/09
Juno,Choker,62,3/8/18
Skin,Dijon,67,19/4/18
No Less,G-Eazy,57,15/12/17
I Try,Macy Gray,71,3/7/99
Too Fast,Sonder,63,25/10/16
Make It Better (feat. Smokey Robinson),Anderson .Paak,14,4/4/19
Don't Dream It's Over - Recorded at Sound Stage Studios Nashville,Lauren Daigle,59,20/2/19
How Deep Is Your Love,Stan Taylor,38,4/1/19
Gods - Izze the Producer Remix,Maxwell,14,23/5/17
Sharpness,Jamie Woon,0,11/8/15
Better Off,Quadron,35,31/5/13
Stepping Stone,Duffy,36,1/1/08
Wish I Didn't Miss You,Angie Stone,25,21/6/05
He Won't Go,Adele,56,19/1/11
I Used to Love Someone,Anthony Hamilton,25,20/6/05
LFT,Quadron,39,31/5/13
Ascension (Don't Ever Wonder),Maxwell,0,19/12/07
Dontchange - Album Version (Edited),Musiq Soulchild,50,1/1/02
Here,Alessia Cara,1,1/5/15
Back To The Middle,India.Arie,20,27/3/01
On & On,Erykah Badu,29,19/6/05
Chasing Pavements,Adele,7,28/1/08
He Loves Me (Lyzel in E Flat),Jill Scott,52,18/7/00
Pretty Wings - uncut,Maxwell,58,7/7/09
Do You Feel The Way I Do,Rahsaan Patterson,0,1/1/99
Teach U a Lesson,Robin Thicke,0,1/1/06
Love,Musiq Soulchild,54,1/1/00
Since I Seen't You,Anthony Hamilton,42,15/7/03
Pissed Off,Angie Stone,34,16/10/01
Sure Boy,Rahsaan Patterson,0,1/1/99
Teach Him - Acoustic Version,Melanie Fiona,19,1/1/10
Everybody Got Their Something,Nikka Costa,40,1/1/01
Nothing Even Matters,Ms. Lauryn Hill,0,25/8/98
Ready For Love,India.Arie,25,27/3/01
Warwick Avenue,Duffy,8,30/6/05
Lonely's the Only Company (I&II),Maxwell,34,2/4/96
You're My Baby,Robin Thicke,0,1/1/08
Turning Tables,Adele,66,19/1/11
You Know I'm No Good,Amy Winehouse,0,28/6/05
Closer,Corinne Bailey Rae,39,1/1/10
Mama Knew Love,Anthony Hamilton,41,15/7/03
Head High,Urias,20,26/9/17
Lifetime - Uncut,Maxwell,0,23/6/05
Like A Feather,Nikka Costa,38,1/1/01
Dear Life,Anthony Hamilton,44,8/8/06
This Woman's Work,Maxwell,57,14/8/01
These Eyes,India.Arie,18,27/6/06
The Worst,Jhené Aiko,40,1/1/13
It's In The Mornin,Robin Thicke,0,1/1/09
Writing On The Wall,Anthony Hamilton,30,13/12/11
Say Yes,Floetry,1,1/10/02
Don't You Forget It,Glenn Lewis,12,21/5/02
Music,Leela James,46,27/6/05
Lover,Sweetback,24,3/2/04
I Need A Dollar,Aloe Blacc,7,11/2/10
ifuleave [feat. Mary J. Blige],Musiq Soulchild,45,24/11/08
Celebrate Tonight,Allen Stone,0,26/6/12
Unaware,Allen Stone,0,26/6/12
In Love With You,Erykah Badu,1,31/10/00
Forever Mine,Andra Day,21,26/5/15
Retrograde,James Blake,1,1/1/13
Tell Your Friends,The Weeknd,3,28/8/15
Foreign Fields,Kacy Hill,0,28/8/15
Bad Blood,Nao,49,22/10/15
Hallucinations,dvsn,1,24/12/15
Superman,Louis Mattrs,2,21/9/15
More,Syleena Johnson,18,26/9/05
Never Change,Choklate,25,21/3/06
This Ain't the Way,Jeremy Passion,0,13/12/11
Lift Me Up (feat. Nick Hakim),Gizmo,31,2/10/12
Trade It All,PJ Morton,30,1/1/13
Best of Me,Anthony Hamilton,58,13/12/11
Price,JMSN,19,9/12/14
Sharpness,Jamie Woon,52,30/10/15
If You Let Me,Sinead Harnett,62,28/7/16
Sideline (feat. Jazmine Sullivan),Niia,37,5/5/17
Before Dark,Such,26,18/1/19
Everyday Will Be Like a Holiday,The Greg Mayo Band,18,13/12/14
Fooled Around And Fell In Love,Elvin Bishop,60,1/1/75
Let's Talk It Over,Lee Fields,44,15/1/13
Just Give Me Your Time,Sharon Jones & The Dap-Kings,9,17/11/17
I Forgot To Be Your Lover,William Bell,50,1/1/07
Redbone,Childish Gambino,18,2/12/16
Drinking Alone,Carrie Underwood,61,14/9/18
Move You,Kelly Clarkson,47,27/10/17
One More Night,Michael Kiwanuka,61,15/7/16
All Around You,Sturgill Simpson,50,15/4/16
"Hallelujah - Live at Benaroya Hall, Seattle, WA - November 2010",Brandi Carlile,34,3/5/11
Try Me,James Brown,56,13/6/05
I've Been Loving You Too Long,Otis Redding,37,6/11/92
Don't Know How To Love You,Haley Reinhart,28,14/9/18
Jolene,Ray LaMontagne,65,15/8/04
Tell Her You Belong To Me,Beth Hart,42,3/4/15
Tennessee Whiskey,Chris Stapleton,77,4/5/15
Change My Mind,Lucie Silvas,21,24/8/18
Jealous Guy,Donny Hathaway,50,1/1/05
Pull Away,Leon Bridges,46,15/6/15
Ex-Factor,Ms. Lauryn Hill,67,25/8/98
Devil in Me,Anderson East,45,10/7/15
Any Day Will Do Fine,Michael Kiwanuka,29,1/1/12
Pow,Kendra Morris,12,1/10/13
Why Lady Why,JD McPherson,16,17/9/13
Don't Let Go (Love),En Vogue,60,17/6/97
Tighter,Fitz and The Tantrums,28,24/8/10
When Something Is Wrong With My Baby,Sam & Dave,1,17/6/05
At Last - Single Version,Etta James,15,13/5/05
Everybody Knows (The River Song),O.V. Wright,29,1/1/92
When a Man Loves a Woman,Percy Sledge,66,19/5/05
"Hold Me, Thrill Me, Kiss Me",She & Him,35,7/5/13
Am I a Good Man,Them Two,25,31/1/06
Burden,Foy Vance,35,13/5/16
Lightly,Amos Lee,36,19/9/16
Too Afraid to Love You,The Black Keys,46,18/5/10
Syrup & Honey,Duffy,0,30/6/05
The Greatest,Cat Power,60,24/1/06
Hero,Frank Ocean,51,10/3/14
ANOTHERLOVE,Prince,26,26/9/14
Cold Little Heart - Radio Edit,Michael Kiwanuka,71,24/2/17
Don't,Zoë Kravitz,48,31/3/17
"It's A Man's, Man's, Man's World",James Brown,51,13/6/05
I'd Rather Go Blind,Gemma Ray,11,24/11/10
A Change Is Gonna Come,Sam Cooke,0,25/6/05
Coming Home,Leon Bridges,67,15/6/15
Tattooed Heart,Ronnie Dunn,35,11/11/16
(If Loving You Is Wrong) I Don't Want to Be Right,Luther Ingram,47,22/4/08
Don't Make the Good Girls Go Bad,Della Humphrey,24,1/1/67
Hit The Ground,Lizz Wright,40,1/1/05
Never Gonna Give You Up,The Black Keys,50,18/5/10
I Never Loved a Man (The Way I Love You),Aretha Franklin,54,10/3/67
If You Need Me,Wilson Pickett,24,14/6/05
I Found A Love - Single Version,Etta James,0,1/1/11
Changes,Charles Bradley,39,1/4/16
Who's Lovin' You,Michael Bublé,47,11/4/13
Chasing Pirates,Norah Jones,59,17/11/09
No Love Like Yours,Edward Sharpe & The Magnetic Zeros,43,15/4/16
Kandi,One Eskimo,36,1/7/05
The Sapling,David Gray,45,8/3/19
Dream in Colour,Various Artists,5,7/12/15
Hillside House,Wilder Woods,37,9/8/19
I Think of You,Sandra Lynn,42,13/9/19
Fire Away,Chris Stapleton,66,4/5/15
Once,Maren Morris,0,3/6/16
From Eden,Hozier,52,9/3/14
The Way She Loves Him (Live from Cinemusic),Shannon LaBrie,35,11/10/19
So Wrong For Me,Cory Chisel and the Wandering Sons,10,29/9/09
The High Road,Joss Stone,0,1/1/12
Let My Love,Tanya Montana Coe,0,26/10/15
Use Me,Bill Withers,47,20/8/13
If You Keep Leaving Me,Anderson East,26,3/5/19
Pull You Through,Maggie Rose,35,21/9/18
"Keep It Loose, Keep It Tight",Amos Lee,53,1/1/05
I Want Love,Chris Stapleton,51,6/4/18
Everything Looks Beautiful,Lucie Silvas,23,24/8/18
Will You Love Me Tomorrow,The Shirelles,35,1/1/13
Bound,Ponderosa Twins Plus One,40,9/7/13
Summertime,Sam Cooke,0,25/6/05
(I'll Remember) In The Still Of The Night,The Five Satins,48,24/9/87
You,Seinabo Sey,0,1/1/14
Ain't No Sunshine,Bill Withers,76,1/5/71
The Way I Do,Bishop Briggs,60,14/4/17
Pray,JRY,59,10/2/17
Earth Angel,Death Cab for Cutie,33,1/1/05
Love Somebody,Shannon LaBrie,6,5/7/05
Fall In Line (feat. Demi Lovato),Christina Aguilera,57,15/6/18
Amazing,One Eskimo,29,1/7/05
Slow Dance,Kelly Clarkson,46,27/10/17
Heart Like A Wheel,Eric Church,56,5/10/18
Don't Be a Fool,Clarence Reid,16,20/11/07
Secret,Shannon LaBrie,5,5/7/05
Moondance - 2013 Remaster,Van Morrison,69,1970-02
Love Came Here,Lhasa De Sela,0,15/9/09
I Just Want You,Caleb Hawley,34,28/1/14
And I Love Him,Esther Phillips,47,26/7/05
Blood Dirt Love Stop,The Heavy,31,17/8/12
Numb,Max Jury,1,3/6/16
You Really Got a Hold on Me,She & Him,46,18/3/08
After Laughter (Comes Tears),Wendy Rene,47,8/2/05
"Disease - KATFYR ""Tokyo Bound"" Remix",Naeleck,43,16/9/13
Infinite Ammo,Le Castle Vania,46,23/10/15
WOW,Tiësto,10,24/8/18
Threnody - Bombs Away Remix,Naeleck,50,26/12/16
Loudness War,Fukkk Offf,33,12/7/19
Deja Vu,Wolfgang Gartner,36,2/11/18
Game Time (feat. Ninja),3LAU,51,30/11/18
Rave,SOVTH,25,13/12/19
Outlaw,Bassjackers,38,22/11/19
Bang,RICCI,59,27/12/19
My Shit Bang,Awnix & Toobaï,30,8/11/19
Get Away (feat. Rama Duke),Breathe Carolina,53,21/6/19
Virtual Gaming,Naeleck,37,10/1/20
2020 - Radio Edit,Chris Burke,30,31/12/19
I Want to Know,Divite,42,12/12/19
Flowers - RudeLies Remix,Jacob Tillberg,52,13/9/19
Special,Kevlah,38,6/11/19
What to Do,GLDN,53,6/9/19
Dancing,Wolvero,32,6/12/19
Damn Daniel - Radio Mix,Bombs Away,39,4/3/16
Carry On,F.O.O.L,36,1/4/19
425,Friz,28,17/12/19
Ocean (feat. Khalid) - David Guetta Remix,Martin Garrix,64,17/8/18
Young Ones - RudeLies Remix,Avenza,52,11/10/19
Waiting For Love,Brooks,60,26/7/19
Promises - David Guetta Remix,Calvin Harris,8,12/10/18
De bara jag här,Nørd,25,25/10/19
Lost In Japan - Remix,Shawn Mendes,75,27/9/18
Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,Lana Del Rey,54,1/2/13
Promisers,Stone Forte,23,6/12/19
Bang Your Head - Naeleck & KATFYR Remix,Fukkk Offf,52,5/10/18
Steppin' Forward - Designer Drugs Remix,DJ Mykal,24,25/12/17
Out of this,Teal Sky,21,28/12/19
Get Wkd,Sesco,24,26/4/19
Stay High - Habits Remix,Tove Lo,69,24/9/14
Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),Kid Cudi,74,1/1/12
Threnody,Naeleck,25,26/12/16
One Kiss (with Dua Lipa) - Oliver Heldens Remix,Calvin Harris,66,13/7/18
Say It - Illenium Remix,Flume,52,7/4/17
Take A Sip - Dodge & Fuski Remix,Naeleck,49,15/3/19
Gravity,Depdramez,30,31/10/18
FRIENDS - R3hab Remix,Marshmello,62,23/3/18
Violence - Teo Moss Remix,Naeleck,24,31/10/18
Sunny,Robert Falcon,48,3/1/20
I Follow Rivers - The Magician Remix,Lykke Li,72,10/10/11
Tiger,NoiseMakers,27,25/12/17
Purgatory,Ryllz,42,22/11/19
Don't Let Me Down - Illenium Remix,The Chainsmokers,64,27/5/16
Sun In Our Eyes - Don Diablo Remix,MØ,58,8/8/18
Violence - Original Mix,Naeleck,24,22/12/14
Bang,Top $helf,27,10/1/20
Issues - Alan Walker Remix,Julia Michaels,64,5/5/17
The Universe Is Yours (feat. Micah Martin),ARMNHMR,48,22/11/19
The Violence - Sikdope Remix,Asking Alexandria,51,2/12/19
Let The Bass,Sesco,25,26/4/19
Lil' Death,Carbon Kevlar,30,25/12/17
Bang Your Head - Belzebass Remix,Fukkk Offf,26,5/10/18
Battleship - Original Mix,Teo Moss,25,23/6/14
Grimey,Tony Romera,25,1/3/19
Hands Tied Down - Luhv & Friz Remix,Zuma.,27,30/10/19
What You Wanted,The Keymakers,32,4/12/19
Funeral March - Original Mix,Black Tiger Sex Machine,26,13/1/15
Congratulations - Don Diablo VIP Mix,Don Diablo,51,17/1/20
Hold On (feat. Michel Zitron),Martin Garrix,75,27/12/19
On & On,Alok,79,22/11/19
Make You Mine (feat. Moa Lisa),Mike Williams,49,17/1/20
Sweater Weather,Gaullin,69,1/11/19
I Will Let You Down (feat. KLARA),Madison Mars,59,6/12/19
Young Money,DubVision,61,20/9/19
Good Thing (feat. Kehlani) - Marc Benjamin Remix,Zedd,50,3/1/20
Long Way Home,Tritonal,50,17/1/20
Alone (feat. Anjulie & Jeffrey Jey) - Club Mix,Marnik,57,3/1/20
Unlove You (feat. Ne-Yo) - Club Mix,Armin van Buuren,43,6/12/19
Menage A Trois - Ellipso Remix,LIZOT,48,3/1/20
How It Goes,Pharien,45,10/1/20
Something Like That,Mike Candys,35,13/12/19
Catching Fire,Ryos,44,10/1/20
Never Be The Same,Tritonal,57,27/9/19
All Night Long,Jonas Blue,67,15/11/19
Go To War,Hardwell,63,22/11/19
Nothing Else (When I Think Of You) - Steff da Campo Remix,Joe Stone,41,13/12/19
Perfect (feat. Haris) - LUM!X Remix,Lucas & Steve,59,29/11/19
Over It,Audien,53,8/11/19
Amsterdam,Olly James,39,10/1/20
Let Me Take You There (feat. Laura White) - ARTY Remix,Max Styler,43,17/1/20
Stop,RetroVision,56,12/12/19
Moving Mountains (feat. Ollie Green) - GATTÜSO Remix,Disco Fries,36,25/10/19
Don't Worry (feat. Aloe Blacc),Mesto,66,29/11/19
Beautiful People (feat. Khalid) - Jack Wins Remix,Ed Sheeran,67,11/7/19
Antidote (feat. Nico M),Ken Takano,21,17/1/20
Flames (with ZAYN) - R3HAB & Skytech VIP Remix,R3HAB,55,12/12/19
Without You,Thomas Gold,44,6/11/19
In My Arms (feat. Norma Jean Martine),The Him,57,8/11/19
Escape,Thomas Gold,39,17/1/20
We Found Love - Zack Martino & Kastra Remix,Sultan + Shepard,55,6/9/19
The G.O.A.T.,Oliver Heldens,62,10/1/20
Like Nobody - Denis First Remix,VAVO,29,10/1/20
Faith (with Dolly Parton) [feat. Mr. Probz] - Jewelz & Sparks Remix,Galantis,46,22/11/19
Love Is Not Enough,GATTÜSO,58,19/12/19
All To Me (feat. Lola Rhodes),Deekey,46,23/8/19
Find You,ARTY,57,6/9/19
Beast (All as One),Dimitri Vegas & Like Mike,71,15/11/19
Used To Love (with Dean Lewis) - SWACQ Remix,Martin Garrix,58,20/12/19
Not Alone - REGGIO Remix,Sick Individuals,49,8/1/20
Drop It,Tujamo,69,13/9/19
All Comes Back To You,R3HAB,72,25/10/19
I'll Be Here For You,Sick Individuals,57,6/9/19
Buzzing (with Nevve),Audien,53,6/9/19
All The Time,Marc Benjamin,58,20/12/19
Ghost - The Him Remix,Au/Ra,44,6/12/19
Wild Mind (feat. Tiffany Blom),Jay Hardway,41,1/11/19
Never Never (feat. Indiiana) - Skytech Remix,Drenchill,45,20/12/19
No Sleep (feat. Bonn) - DubVision Remix,Martin Garrix,69,31/12/19
Where Are You Now,Stadiumx,46,15/11/19
After Hours - OFFAIAH Remix,M-22,35,20/12/19
Monster (feat. Junior Funke),Blasterjaxx,53,8/11/19
Daydreams,ARTY,53,4/10/19
There For You - ARTY Remix,Gorgon City,50,1/11/19
Beat Of Your Heart,Disco Fries,39,15/11/19
You Got The Love,Keanu Silva,62,4/10/19
Outlaws,Manse,50,25/10/19
Never Forget - Nicky Romero Edit,Trilane,45,27/9/19
Nobody Like You - RetroVision Flip,Landis,57,13/9/19
I Don't Care (feat. Robin Valo),Ummet Ozcan,52,25/10/19
Make It To Heaven (with Raye),David Guetta,72,21/11/19
Hit The Flow,Landis,57,3/10/19
Lambo,DubVision,55,13/12/19
Home (feat. Bonn),Martin Garrix,72,16/8/19
Take Me Home,KAAZE,53,6/12/19
Symphony - Taim Remix,Flux Pavilion,41,31/7/19
Infinite,Habstrakt,51,6/6/19
I Dare You,Jauz,55,7/6/19
Danger,Deathpact,37,21/9/18
GUD VIBRATIONS - Habstrakt Remix,NGHTMRE,57,24/9/19
MADDEN,JOYRYDE,57,23/8/19
Earthquake (feat. Bok Nero) - Luca Lush Remix,QUIX,46,1/3/19
Thunder,Jauz,44,16/8/19
Novocaine,Valentino Khan,50,16/1/19
Diggid,TYNAN,42,17/6/19
IM GONE,JOYRYDE,62,22/2/19
Smoke,Toby Green,53,7/6/19
The One,Habstrakt,50,26/8/19
So Fly,Moksi,1,28/6/19
Pressure - Valentino Khan Remix,RL Grime,48,14/12/18
Old School Sound,Cesqeaux,36,4/6/19
Deep Inside,LOOPERS,38,23/5/19
Fuji Opener,Skrillex,58,19/7/19
REDLIGHT - Holy Goof Remix,NGHTMRE,50,26/7/19
Warp 1.9 (feat. Steve Aoki) - QUIX Remix,The Bloody Beetroots,51,9/8/19
Remember,Magnificence,47,24/5/19
EDM O' CLOCK,TV Noise,50,27/2/19
True G (feat. BRUX),Matroda,35,22/3/19
Give It to Me,Yellow Claw,47,8/3/19
No Retreat,Destructo,57,17/5/19
Kung Fu,Dr. Fresch,51,25/1/19
Ratata,TV Noise,38,1/2/19
ALT.COLOUR,Blanke,34,8/2/19
Fangs,Ghastly,46,12/7/19
Broken By You,ATRIP,34,5/4/19
OMG,ricky retro,51,15/11/18
Shake,Zeds Dead,49,10/9/19
Mixed Signals,Rezz,49,14/12/18
Lasagne,Habstrakt,43,25/7/19
Revolt,Malaa,56,17/5/19
Flip It,Curbi,47,24/5/19
Shook Up,Axel Boy,35,22/3/19
Another Day (feat. Kaleena Zanders),Matroda,38,24/5/19
Check Me Out,Brooke Evers,55,6/3/19
Good Idea,SLATIN,38,8/2/19
Stompin' to My Beat,Haus of Panda,34,14/12/18
Can't Lose,DISTO,50,21/6/19
Heavy,The Bloody Beetroots,35,21/6/19
Get Dirty,Brooke Evers,57,28/6/19
Raindrops,Sikdope,54,19/4/19
Static Theory,Wax Motif,46,16/1/19
Tekno,Moksi,34,15/3/19
Wildchild,The Bloody Beetroots,34,21/6/19
Step Back (VIP Mix),Chocolate Puma,40,5/4/19
AGEN WIDA,JOYRYDE,57,19/10/18
Ectoplasm,Wolfgang Gartner,37,15/2/19
DatDatDat,BROHUG,44,12/4/19
Fkn Face,The Bloody Beetroots,35,21/6/19
Bounce,Firebeatz,49,3/5/19
Frequency 75,DJ Snake,51,25/7/19
NEW WIP - Chris Lorenzo Remix,Boombox Cartel,46,19/9/19
Make It Pop,Nonsens,39,4/5/18
Run,ShockOne,43,27/6/19
Sax Appeal,Groove Delight,0,15/11/18
SouthSide (feat. Eptic),DJ Snake,63,25/7/19
In The Cut,Good Times Ahead,9,20/8/19
Sirius,Cityzen,35,17/5/19
Definition of House Music,The Bloody Beetroots,37,21/6/19
Kulio - Bonus Track,Matroda,39,30/8/19
If Only,Carta,40,18/2/19
Old School,Victor Tellagio,37,8/3/19
Walking On Water,Albin Myers,41,1/3/19
28 Grams,Wolfgang Gartner,39,3/5/19
Squeaky,Born Dirty,32,10/5/19
Need A Beat,YounG (KO),30,13/6/19
Vibin,Habstrakt,51,25/5/18
They Call Me,Matroda,28,22/3/19
Gangsterdam - Lady Bee Remix,Oliver Twizt,39,14/6/19
Giving Up (feat. Jaden Michaels) - Krischvn Remix,QUIX,31,29/3/19
Altair,Kindrid,37,12/4/19
Accelerator,Ephwurd,14,14/12/18
That Beat,Matroda,28,22/3/19
Feel It,Brooke Evers,33,12/4/19
Oldskool,Tony Romera,35,8/2/19
Exterminate,Pegboard Nerds,36,30/9/19
Mork,The Bloody Beetroots,33,21/6/19
You Can,Matroda,33,24/5/19
Snowstorm,Borgore,37,27/9/19
Barrel Roll,Feed Me,36,22/2/19
PLAY,Tokyo Machine,52,28/2/19
Move It,Alenn,31,15/5/19
The One,Matroda,40,21/6/19
Jump Out,Axel Boy,31,6/2/19
Steady Blazin’,Noizu,30,29/9/17
Rush,BROHUG,39,1/2/19
Beat Goes Down,Two Figures,28,25/6/18
Sun Chaser,No Mana,36,22/1/19
RAWSIDE,GRAVEDGR,48,21/6/19
EDM Sucks,Showtek,9,25/10/19
Bon Appétit (feat. YA-LE) - Noizu Remix,Shaun Frank,30,7/12/18
Save the Rave,Tommie Sunshine,46,5/10/18
Punk'd,Haus of Panda,53,17/5/19
LUV,WHIPPED CREAM,40,7/12/18
Bounce Mechanism,Curbi,32,10/12/18
MOSHI,Pegboard Nerds,50,11/7/19
Shooting Arrows,Lane 8,52,10/1/20
homesoon.,jamesjamesjames,38,27/12/19
The Gold Line,Swardy,34,11/12/19
Find Me,Trinix,36,17/1/20
Falling For You,Anaesthesia,20,10/1/20
Radical - Edit,Amtrac,58,3/1/20
Étude post-baroque,Nhyx,11,17/1/20
Can't Anybody See,Maha Quest,42,1/6/18
Where Are You,MR TOUT LE MONDE,36,27/12/19
Paspatou,Parra for Cuva,55,22/11/18
Shy,Brijs,33,4/9/15
B 612,Nhyx,38,13/12/19
Reunion,Haisten,18,10/1/20
Loud Places (feat. Romy),Jamie xx,65,1/6/15
Puff Lah,KAYTRANADA,64,13/12/19
Noir,QQUN,43,8/2/19
Road,Lane 8,65,10/1/20
Cloud Forest,NLSN,48,10/1/20
Sudden Changes,Niva,30,28/6/19
Clarity,Model Man,53,29/7/19
Just,Lane 8,64,31/12/19
Lullaby,doVicente,32,3/1/20
Get Lost - Ford. Remix,Bearson,53,7/9/18
Palais royal,Triomphe,36,20/12/19
Cairo,Kamp!,35,23/11/12
So Over,Kid Francescoli,46,10/12/19
Mind,Mar Vei,51,22/3/19
Cool Mind,Niwel,22,17/12/19
Atlas,Lane 8,58,19/1/18
HIGH,BAYNK,54,26/11/19
Daymarks,Catching Flies,52,16/10/19
Memory,2 Man Embassy,45,4/12/19
Jennesys,Emrod,49,10/3/17
Cruise,Clément Leroux,52,14/6/19
Shatter,BAYNK,36,22/5/19
I Wanna Go,Summer Heart,50,25/4/12
Nuit d'azur,Pas Sages,34,26/1/18
Right Here,doVicente,24,29/11/19
Golden Record,TEEMID,51,31/5/19
Awake,Tycho,60,18/3/14
Dawn - ford. Remix,OTR,49,26/9/18
Encore,MR TOUT LE MONDE,28,1/11/19
I Need,Lvne,33,19/11/19
Summer Love,Sole Sole,45,22/11/19
Tell Me,Adon,58,22/11/19
Yŭ - Pt. 2,Catching Flies,37,27/11/19
Alone,Petit Biscuit,57,18/5/15
Moon,Kid Francescoli,67,3/3/17
Sally,Prigida,23,27/9/19
Pont des arts,Triomphe,30,15/11/19
We found another earth,Diskay,51,20/9/19
Can't Lose You,Lonely in the Rain,31,8/11/19
Ryat,ATTLAS,43,24/6/16
Stripes,Ben Esser,41,12/9/19
Say Hi from Me,iamalex,32,2/5/19
Bastille,Triomphe,36,10/5/19
Radio Snow,Forester,33,6/9/19
Bird Song,Elderbrook,61,27/11/18
Here on My Own,Swardy,39,27/7/18
Places,Catnip Cloud,32,2/1/18
Play Me,PLÜM,51,25/10/19
Yr Love - Midnight Version,Roosevelt,40,27/9/19
Heaven,The Blaze,62,7/9/18
Find Love,DJ Counselling,21,25/10/19
Wake up with You,Emerson Leif,42,15/10/19
Night Time,MR TOUT LE MONDE,44,13/9/19
April,Jonas Langer,33,4/7/19
Paris,MXMS,47,20/2/19
Coquillages & crustacés,Notre Dame,31,21/6/19
Triángulo,Les Gordon,53,11/10/19
Espera,Emrod,40,14/4/17
Sail Away,Møme,55,23/11/18
Trying,Madson Project.,23,13/9/18
Notre-dame,Triomphe,44,20/9/19
blue,Pools,40,21/1/19
On & On,Lonely in the Rain,52,6/9/19
Down,Swardy,46,6/9/19
On Your Side,Matter Of Tact,32,5/4/19
Jetty,Tycho,42,14/12/18
Sacré cœur,Triomphe,27,2/8/19
Beta,Model Man,35,17/9/19
Place de l'étoile,Triomphe,33,21/6/19
Silver Linings,Catching Flies,39,5/7/19
Cold Heart,Lonely in the Rain,27,21/6/19
Fin août - Yuksek remix,Tim Dup,39,13/7/18
Eos,Mazoulew,31,20/3/19
Stronger,Lonely in the Rain,43,26/7/19
Falling Back,Roosevelt,54,1/3/19
Old Love,PLÜM,35,16/8/19
Dive In,Lonely in the Rain,29,21/12/18
Blurred,Kiasmos,62,6/10/17
Iceland,Petit Biscuit,47,13/5/16
Slack,ford.,37,16/11/18
Bicycle,filous,49,5/10/18
Nothing But You (feat. Donnie Sloan & Ricky Ducati),Devault,52,2/11/18
Breathe,Lonely in the Rain,57,8/3/19
Noizy Birdz,Raphael Treza,41,12/1/18
Go Home (feat. Mark O),Lonely in the Rain,38,2/11/18
Burning Bridges (Fakear Remix),Patrice,38,5/5/17
Maddy La Nuit,Flavien Berger,51,28/9/18
Bunker,Dave Knud,47,5/7/19
Hypnotize,PARTY SHIRT,45,22/8/19
Thinking About You,GLDN,59,19/4/19
Don't Tell Me S***,"LAST 60""",44,10/5/19
We Come In Peace - Talpa Remix,Liquid Soul,41,8/3/18
Don't Touch Me - Original Mix,Melih Aydogan,33,20/8/15
You're Mine - Original Mix,Oscar and the Wolf,52,20/11/15
Hallucination,Vidojean X Oliver Loenn,37,13/12/19
Tide,Jonny Joel,34,16/12/19
"Oh, Baby!",NR:TN,28,14/6/19
Alternate Paths - Teenage Mutants Radio Edit,DeVante,36,19/9/19
Thinkin Bout You,Sep,43,27/11/19
Bleu Chanel (Na-No Remix),ARIA,41,19/4/19
In Our Hands,Green Lake Project,37,13/12/19
Moyocoyotzin,GIGEE,39,11/10/19
Bad Kind (feat. Sash Sings),Alfred Beck,41,13/12/19
More Love,Jonny Joel,28,16/12/19
Loud,Ravek,36,12/11/19
Move On,RQntz,41,28/6/19
Koi,Furia,41,9/9/19
Happiness,Hotway,33,12/11/18
Mo Fo,Koos,37,15/11/19
Granular,Spieltape,31,27/9/19
Space Chants,Spieltape,37,27/9/19
All About Us - Klaas Remix,Allegra,40,8/11/19
Meant To Be - R.Braga & Drooper Remix,GöW,42,15/11/19
Only Now,Pastiche,29,29/11/19
I Want You (Forever) - Josh Butler Remix - Radio Edit,Carl Cox,58,18/8/17
Twosteps,Jonny Joel,19,11/1/20
Rock To The Rhythm - Extended Edit,ROMBE4T,2,17/1/20
Happiness - Wave Pilots Remix Edit,Hotway,28,3/5/19
Genesis - Miami Mix,Austin Pettit,30,17/12/19
